,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
223,Rinjago: Origins,Alec Arauzo,"['A Man and His Gun', '4 Strangers']",N/A,"Actor, Writer, Camera and Electrical Department",N/A
224,Rinjago: Origins,Lander Arauzo,"['A Man and His Gun', 'The Investigation of the Missing Cheetos']",N/A,"Actor, Camera and Electrical Department",N/A
225,Rinjago,Demetrio Hronek-Perez,"['The Bad Spy 4: Final Battle', ""Frenchman's Star Wars Audition""]",N/A,"Actor, Writer, Director",N/A
226,Rinjago,Dominic Hronek-Perez,"['A Man and His Gun', 'The Investigation of the Missing Cheetos']",N/A,"Actor, Writer, Director",N/A
227,The Double Cross,Jesse Artates,"['Bloody Romeo', 'The Double Cross']",N/A,Actress,N/A
228,The Forever Tree,Wendell Pierce,"['The Wire', 'Selma']",1963,"Actor, Producer, Director",5 wins & 24 nominations
229,The Forever Tree,Olivia Washington,"[""I'm a Virgo"", 'Breaking']",10,Actress,1 win & 1 nomination
230,Last Game,Judy Chen,"['Digital Physics', 'Sophie']",N/A,Actress,N/A
231,Last Game,Shang-Ho Huang,"['CollegeHumor Originals', 'Gourmet Affairs']",1983,"Actor, Additional Crew",1 nomination
232,Intrepid,Louis Mandylor,"['Friends', 'Rambo: Last Blood']",1966,"Actor, Producer, Director",14 wins & 3 nominations
233,Intrepid,Booboo Stewart,"['The Twilight Saga: Breaking Dawn - Part 1', 'The Twilight Saga: Eclipse']",1994,"Actor, Stunts, Producer",2 wins & 2 nominations
234,Intrepid,Brittany Curran,"['Dear White People', '13 Going on 30']",2,"Actress, Producer, Soundtrack",1 nomination
235,Intrepid,Jason Brooks,"['Star Trek', 'Days of Our Lives']",1966,"Actor, Producer",1 win
236,Intrepid,Jessika Van,"['Seoul Searching', 'Rush Hour']",28,"Actress, Soundtrack, Director",2 wins
237,Intrepid,Art Hsu,"['The FP', 'FP2: Beats of Rage']",19,"Actor, Producer",N/A
238,Intrepid,Wesley John,"['The Scorpion King', 'Black']",1968,Actor,","
239,Diamonds,Richard Bird,"['Power Book III: Raising Kanan', 'FBI']",N/A,"Actor, Producer, Second Unit Director or Assistant Director",2 wins
240,Diamonds,David Chen,"['The Walking Dead: Dead City', 'Luke Cage']",1980,"Stunts, Actor, Sound Department",1 nomination
241,Diamonds,Emily Ciotti,"['Diamonds', 'Parting Ways']",N/A,Actress,N/A
242,Diamonds,Tony Dadika,"['Methodic', 'Perfect: Android Rising']",N/A,"Actor, Costume and Wardrobe Department, Producer",N/A
243,Diamonds,Keith Fine,"['Diamonds', 'Ghetto Nerd Girl']",N/A,Actor,N/A
244,Powerless,James Gerard,"['The Serpent Queen', 'Spencer']",N/A,"Actor, Producer",2 wins
245,Powerless,David Gasman,"['Indigo Prophecy', 'The Bourne Identity']",1960,"Actor, Additional Crew, Sound Department",Dave Gasman
246,Powerless,Richard Keep,"['We Were the Lucky Ones', 'Silent Witness']",N/A,Actor,N/A
247,Powerless,Martin Pfefferkorn,"['World Trade Center', 'Bleeding Hearts']",N/A,Actor,N/A
248,Powerless,Arthur Gregory Pugh,"['Dependence', 'The Blackest Days']",N/A,"Actor, Producer",N/A
249,Framed,Ben Blaesing,"['Moving Parts', 'Roommates on Elm Street']",N/A,"Actor, Producer, Stunts",N/A
250,Framed,Brandon Goree,"['Framed', 'Zombie Apocalypse: Redemption']",N/A,Actor,N/A
251,Framed,Don Klenk,"['Love Espionage: Spy Revenge', 'Always']",N/A,"Actor, Second Unit Director or Assistant Director, Sound Department",N/A
252,Framed,Salena Kountz,"['Framed', 'A Reason to Give']",N/A,Actress,N/A
253,Exodus 21:24,Dominic Watters,"['Christmas in Scotland', 'Annika']",N/A,"Actor, Writer, Director",Dom Watters
254,Exodus 21:24,Martin Bell,"['Vigil', 'His Dark Materials']",1991,Actor,N/A
255,Exodus 21:24,John Scougall,"['The Victim', 'Unforgotten']",N/A,Actor,6′ 1″ (1.85 m)
256,Exodus 21:24,Gareth Morrison,"['House of the Dragon', 'Skinjacker']",N/A,"Actor, Producer",N/A
257,Exodus 21:24,Lucy Goldie,"['Exodus 21:24', 'Doctor Who: Sontarans vs Rutans']",N/A,"Actress, Sound Department",N/A
258,Exodus 21:24,Calum Cormack,"['Anna and the Apocalypse', 'Doctor Who: Besieged']",1970,"Actor, Soundtrack",N/A
259,Exodus 21:24,Andrew Reith,"['Flux', 'Cleek']",N/A,Actor,N/A
260,ExtermiNoir,Ryan James,"[""Super'mance"", 'Cannibal Comedian']",N/A,"Actor, Editor, Producer",12 wins & 7 nominations
261,ExtermiNoir,Croix Provence,"['Space Dad', 'The Final Wish']",N/A,"Actress, Producer, Director",N/A
262,ExtermiNoir,Sendi Avdic,"['The Horror of UPC', 'Gotham Tennis: The Dark Knight Out']",N/A,"Actor, Additional Crew, Producer",N/A
263,ExtermiNoir,Vincent DeMarco,"['From the Outside', 'Job Season']",N/A,"Producer, Actor, Cinematographer",N/A
264,ExtermiNoir,Germaïne Rigg,"['The Drifter', 'Kids']",N/A,"Actor, Additional Crew, Camera and Electrical Department",N/A
265,Regardless of the Heat,Sendi Avdic,"['The Horror of UPC', 'Gotham Tennis: The Dark Knight Out']",N/A,"Actor, Additional Crew, Producer",N/A
266,Regardless of the Heat,Vincent DeMarco,"['From the Outside', 'Job Season']",N/A,"Producer, Actor, Cinematographer",N/A
267,Regardless of the Heat,Germaïne Rigg,"['The Drifter', 'Kids']",N/A,"Actor, Additional Crew, Camera and Electrical Department",N/A
268,Regardless of the Heat,Ariel Zengotita,"['Flick', 'Pseudo Man']",N/A,"Writer, Editor, Director",N/A
269,Regardless of the Heat,Jasmin Morillo,"['ExtermiNoir', 'Meth: Day 1']",N/A,Actress,N/A
270,Four Floors,Nathan Shepka,"['On Dangerous Ground', 'When Darkness Falls']",N/A,"Actor, Writer, Producer",N/A
271,Four Floors,Lee Anthony,"['Four Floors', 'Nine Iron']",N/A,"Actor, Stunts",N/A
272,Four Floors,Michael Laughlan,"['Infiltrated', 'Dead Before They Wake']",N/A,Actor,N/A
273,Alice vs. the Devil,Amelia Bishop,"['Ice Road 2: Road to the Sky', 'The Orchard']",N/A,Actress,N/A
274,Alice vs. the Devil,Ella Cannon,"['Trees of Peace', 'iZombie']",1990,"Actress, Writer, Producer",1 win
275,Alice vs. the Devil,Emily Coupe,"['Dark Haven', 'The Crossroads']",N/A,"Actress, Producer, Casting Department",N/A
276,Alice vs. the Devil,Laura Davies,"['Tomorrow', 'Final Move']",1991,Actress,N/A
277,Alice vs. the Devil,William Emmons,"['The Gardener', 'Model Behaviour']",N/A,"Actor, Producer, Director",N/A
278,Alice vs. the Devil,Laura Lattuada,"['Wakey Wakey', 'Hostage to Fate']",N/A,Actress,N/A
279,Alice vs. the Devil,John McCullough,"['Worth', 'Blue Heelers']",N/A,Actor,John McCulloch
280,Devil Dogs,Eric Roberts,"['Runaway Train', 'Inherent Vice']",1956,"Actor, Producer, Soundtrack",76 wins & 31 nominations total
281,Devil Dogs,Michael Worth,"['Killing Cupid', ""God's Ears""]",1965,"Actor, Writer, Director",13 wins & 4 nominations
282,Devil Dogs,Greg Duke,"['American Sniper', 'The Brides of Sodom']",1978,"Actor, Additional Crew",N/A
283,Devil Dogs,Charles Marina,"['Transparent', 'A Reason']",N/A,"Actor, Producer, Art Department",N/A
284,Devil Dogs,Serag Mohamed,"['The Invisible Man', 'Abducted']",N/A,Actor,N/A
285,Devil Dogs,Andres Perez-Molina,"['The Dark Knight Rises', 'La La Land']",N/A,Actor,3 wins
286,Devil Dogs,Kelsey Caesar,"[""I'm Here"", 'For Muriel']",1988,"Actor, Director, Costume and Wardrobe Department",5 wins
287,Devil Dogs,Leo Zaza,"['Obscura', 'American Warfighter']",N/A,"Actor, Producer, Director",N/A
288,Turning the Hands of Time,Marc Isaacs,"['Hoverboard', 'AI-Driven: The Movie']",N/A,"Actor, Producer, Writer",N/A
289,Turning the Hands of Time,Mia Ruiz,"['Death Wears a Young Face', 'i.T.']",N/A,"Actress, Producer, Location Management",N/A
290,Turning the Hands of Time,Gary Chason,"[""Charlie's Ear"", 'Puppet Love']",2021,"Director, Actor, Writer",6 wins
291,Turning the Hands of Time,Kevin Burns Jr.,"['Joy Comes in the Morning', 'Dreamer']",N/A,Actor,N/A
292,Turning the Hands of Time,Sabrina Favoriti,"[""DJ Freakjuice: '90s4Life"", 'DJ Freakjuice: A Very Naughty Christmas']",N/A,"Actress, Script and Continuity Department, Producer",N/A
293,Turning the Hands of Time,M.J. Docherty,"['Alita: Battle Angel', 'Perverse Disorder']",N/A,"Actor, Producer, Cinematographer",3 wins
294,Beyond the Bridge,Stephen Brodie,"['Fear the Walking Dead', 'Reservation Dogs']",9,"Actor, Director, Writer",4 wins & 5 nominations
295,Beyond the Bridge,Harley Burks,"['The Donor', 'All the Birds Have Flown South']",N/A,"Actor, Director, Writer",N/A
296,Beyond the Bridge,Brad S. Clayton,"['Night of the Living Dead 3D: Re-Animation', 'True Detective']",N/A,Actor,N/A
297,A Room in Cairo,Jamie Lyn Bagley,"['Higher Methods', 'The End Is Nigh']",N/A,"Actress, Director",N/A
298,A Room in Cairo,Jose Guns Alves,"['Power Book III: Raising Kanan', 'New Amsterdam']",N/A,"Actor, Stunts, Writer",4 wins
299,A Room in Cairo,JP Valenti,"['The Haunting of Hill House', 'ATL Homicide']",21,"Actor, Additional Crew, Casting Department",4 wins
300,A Room in Cairo,Arissa Page,"['Underground', 'A Blood Throne']",N/A,"Actress, Additional Crew, Camera and Electrical Department",2 wins & 1 nomination
301,On Time,Lex Night,"['Xentastic', 'The Juliana Incident']",N/A,Actor,Lex Rock Night
302,On Time,Marcus Graves,"['Mandy', ""'54""]",N/A,"Actor, Executive, Second Unit Director or Assistant Director",N/A
303,On Time,Chris J. Knight,"['Turtles & Pigeons', 'The Devil Arrived']",N/A,"Actor, Camera and Electrical Department, Producer",1 nomination
304,On Time,Dan Eggleston,"['Z: A Zombie Musical', 'Blade of the King Concept Film']",1946,"Actor, Producer, Camera and Electrical Department",","
305,Doherty,Craig Hensley,"[""The Warrant: Breaker's Law"", 'Far Haven']",N/A,"Actor, Costume and Wardrobe Department",2 wins
306,Doherty,Patrick Vaillancourt,"['Doherty', 'Half Life']",N/A,Actor,N/A
307,Doherty,Katrina M. Ryan,"['Xtraction', 'Dead Men']",N/A,"Actress, Producer, Stunts",N/A
308,Doherty,Chelsea Claire,"['The Sting Chronicles', ""Everything's Eventual""]",N/A,Actress,N/A
309,Doherty,Marley Rose,"['Doherty', ""I'm Here Now and I Love You""]",N/A,Actress,N/A
310,Doherty,Patrick Davis,"['Summer League', 'Doherty']",1984,Actor,N/A
311,The Boogeys,Andrew Troy,"['For All Mankind', 'Granite Flats']",N/A,Actor,1 win
312,The Boogeys,Doug Jones,"['Hellboy II: The Golden Army', 'The Shape of Water']",1960,"Actor, Producer, Soundtrack",20 wins & 20 nominations
313,The Boogeys,Ron Roggé,"['The Man in the High Castle', 'Raising Helen']",16,"Actor, Producer, Casting Department",N/A
314,The Boogeys,Douglas Tait,"['Rebel Moon - Part One: A Child of Fire', 'Angel Baby']",17,"Actor, Director, Producer",4 wins & 3 nominations
315,The Boogeys,Trip Hope,"['The League of S.T.E.A.M.', 'The Human Race']",1972,"Producer, Actor, Casting Department",35 wins & 2 nominations
316,The Boogeys,Jordu Schell,"['Starship Troopers', 'Planet of the Apes']",N/A,"Art Department, Special Effects, Make-Up Department",N/A
317,The Boogeys,Cathleen Mason,"['Bunco Babes', 'Battle in Space: The Armada Attacks']",N/A,"Actress, Additional Crew, Director",1 win
318,The Boogeys,Tyler A. Johnson,"['Calvin Marshall', 'The Boogeys']",N/A,"Actor, Additional Crew",N/A
319,Kepler,Gia Burjanadze,"['Kepler', 'Gol v Spasskie vorota']",N/A,Actor,N/A
320,Tribal Black Ops,Chris Mackey,"['Firefrighter', '2 Portagees Drive Inn of Terror']",1957,"Actor, Producer, Director",2 wins
321,Tribal Black Ops,Eric Galvan,"['Tribal Black Ops 2: Rez Revenge', 'Tribal Black Ops']",N/A,"Actor, Stunts",N/A
322,Tribal Black Ops,Thomas DeLaCruz,"['Trespass Into Terror', ""Bigfoot's Wild Weekend""]",N/A,"Actor, Sound Department, Camera and Electrical Department",N/A
323,Tribal Black Ops,Travis Roman,"['Perception', 'Tribal Black Ops 2: Rez Revenge']",N/A,"Actor, Camera and Electrical Department",N/A
324,Tribal Black Ops,Peter Vilayvanh,"['Tribal Black Ops', 'The Big 3-0']",N/A,Actor,N/A
325,Tribal Black Ops,Art Paul,"['Firefrighter', '2 Portagees Drive Inn of Terror']",N/A,"Actor, Producer, Stunts",N/A
326,Past and Future Kings,Jason Cavalier,"['X-Men: Days of Future Past', 'Deadfall']",N/A,"Actor, Stunts, Producer",2 wins & 5 nominations total
327,Past and Future Kings,Elias Varoutsos,"['Clay vs. Clay', 'Smell My Magic']",N/A,"Camera and Electrical Department, Cinematographer, Producer",N/A
328,Past and Future Kings,Sean Colby,"['eHero', 'The Hardy Boys']",N/A,"Actor, Director, Editor",N/A
329,Past and Future Kings,Mara Lalli,"['Brightstar', 'Chessgame']",N/A,Actress,N/A
330,Past and Future Kings,Patrick Kerton,"['X-Men: Days of Future Past', 'Source Code']",1964,"Stunts, Actor, Producer",1 nomination
331,Past and Future Kings,Adam Bernett,"[""Tom Clancy's Jack Ryan"", 'Ghosts']",N/A,"Actor, Writer, Director",N/A
332,Past and Future Kings,Ben Walsh,"['X-Men: Apocalypse', 'X-Men: Dark Phoenix']",N/A,"Additional Crew, Actor",N/A
333,Past and Future Kings,Elisabeth Yale,"['Helix', 'Past and Future Kings']",N/A,"Actress, Art Director, Editor",N/A
334,Painless,Christopher Heule,"['Painless', 'Cold Sweat']",N/A,"Actor, Writer, Producer",N/A
335,Painless,Cyrus Wilcox,"['Painless', 'Getting Lemons']",N/A,"Actor, Producer, Writer",N/A
336,Painless,Patrick Kerton,"['X-Men: Days of Future Past', 'Source Code']",1964,"Stunts, Actor, Producer",1 nomination
337,Painless,Adam Bernett,"[""Tom Clancy's Jack Ryan"", 'Ghosts']",N/A,"Actor, Writer, Director",N/A
338,Painless,Ben Walsh,"['X-Men: Apocalypse', 'X-Men: Dark Phoenix']",N/A,"Additional Crew, Actor",N/A
339,Painless,Elisabeth Yale,"['Helix', 'Past and Future Kings']",N/A,"Actress, Art Director, Editor",N/A
340,Hardland,Steven Cox,"['The Thinning', 'Lethal Weapon']",N/A,Actor,N/A
341,Hardland,Ben Pauling,"['Dream', 'Untitled Miles Pauling Project']",N/A,"Actor, Writer, Producer",N/A
342,Hardland,Mukesh .C. Patel,"['Manchester Passion', 'Vision']",N/A,Actor,Patel Mukesh
343,Hardland,Nick Fenske,"['Blindsided', 'State of Affairs']",1964,"Actor, Producer, Writer",1 win & 5 nominations
344,Hardland,Jon Pauling,"['Dream', 'Sojourners']",N/A,"Producer, Composer, Actor",N/A
345,Hardland,Jaya Prasad,"['Hardland', 'Lucky Fifty']",N/A,Actress,N/A
346,Hardland,Elizabeth Pauling,"['Hardland', 'The Parlotones: Never Stand Alone']",N/A,"Make-Up Department, Producer, Actor",N/A
347,Incendio,Hannah Barefoot,"['The Chosen', 'Good Girls Revolt']",1,"Actress, Writer, Soundtrack",2 wins & 4 nominations
348,Manifesto,Gary Appel,"['Outlaw Force', 'Day of Hope']",N/A,"Actor, Writer, Producer",N/A
349,Manifesto,Nikki Brown,"['Up on the Glass', 'Fashion of the Wolf']",N/A,"Actress, Writer, Producer",N/A
350,Green Arrow: The Hunter,Stefan Bahruth,"['Poor Trait of a Killer', 'The Cuckoo Watches']",N/A,"Director, Actor, Writer",N/A
351,Green Arrow: The Hunter,Nick Corbin,"['Green Arrow: The Hunter', 'Illuminated']",N/A,"Camera and Electrical Department, Actor, Writer",N/A
352,Green Arrow: The Hunter,Robert C. Corbin,"['Green Arrow: The Hunter', 'Idaho Media Showcase']",N/A,"Camera and Electrical Department, Actor, Transportation Department",N/A
353,Beyond the Wave,Casper Van Dien,"['Starship Troopers', 'Alita: Battle Angel']",1968,"Actor, Producer, Director",9 wins & 6 nominations
354,Beyond the Wave,Robert C. Corbin,"['Green Arrow: The Hunter', 'Idaho Media Showcase']",N/A,"Camera and Electrical Department, Actor, Transportation Department",N/A
355,Beyond the Wave,Will Tebo,"['Origami Space Battle', 'The Circus Witch']",N/A,"Editorial Department, Editor, Director",N/A
356,Beyond the Wave,Tom Williamson,"['Speed 2: Cruise Control', 'Green Arrow: The Hunter']",N/A,"Actor, Producer, Stunts",N/A
357,Spoonful,Jonathan Peacy,"['Long Shadows', '5 Outlaws']",N/A,"Actor, Second Unit Director or Assistant Director, Producer",N/A
358,Spoonful,Caslin Rose,"['13 Fanboy', 'Take Out Girl']",N/A,"Actress, Producer, Director",3 wins & 2 nominations
359,Spoonful,Glen Ratcliffe,"['Justin Bieber: Ghost', 'True Caribbean Pirates']",N/A,Actor,N/A
360,Spoonful,Shannon Reynosa,"['Vengeance', 'The Uprising']",N/A,"Actress, Stunts, Producer",Shannon Lee Rae
361,Spoonful,Eric Saleh,"['Boruto: Naruto Next Generations', 'Genshin Impact']",N/A,"Actor, Producer",N/A
362,Spoonful,Jasmin De Main,"[""Leroy's House"", 'Busy']",N/A,"Actress, Producer, Writer",N/A
363,Spoonful,Chris Petrillo,"['WEAPONiZED', 'Guitars and Guns']",N/A,Actor,N/A
364,The Exchange,Kyle Clarke,"['The Exchange', 'Victor']",N/A,"Actor, Producer, Stunts",5′ 10″ (1.78 m)
365,The Exchange,Paul Vito Abato,"['Fox the Gambler', 'Maggie and Annie']",N/A,Actor,N/A
366,The Exchange,Benny Urquidez,"['Grosse Pointe Blank', '1408']",1952,"Stunts, Actor, Additional Crew",N/A
367,The Exchange,Jasmin De Main,"[""Leroy's House"", 'Busy']",N/A,"Actress, Producer, Writer",N/A
368,The Exchange,Chris Petrillo,"['WEAPONiZED', 'Guitars and Guns']",N/A,Actor,N/A
369,Little Big Men,Darrah Lashley,"['Sucka 4 Luv', 'Little Big Men']",N/A,Actress,N/A
370,Little Big Men,DaeQuan Morrison,"['Pimp', 'Little Big Men']",N/A,Actor,N/A
371,Max Payne: Retribution,Joan James Muixi,"['Max Payne: Retribution', ""Kill 'em Now""]",N/A,"Actor, Producer, Director",N/A
372,Max Payne: Retribution,Gracie Tyrrell,"['Max Payne: Retribution', 'Carlos Gustavo']",N/A,Actress,N/A
373,Max Payne: Retribution,Leroy Kincaide,"['Max Payne: Retribution', 'Ascendants']",N/A,"Actor, Writer, Director",N/A
374,Max Payne: Retribution,Jon Campling,"['ManFish', 'Harry Potter and the Deathly Hallows: Part 1']",1966,Actor,3 wins & 1 nomination
375,Max Payne: Retribution,Max Cavenham,"['Ascendants', 'Outlands']",N/A,"Actor, Producer, Writer",2 wins & 3 nominations
376,Max Payne: Retribution,Holly Woodhouse,"['Crime', 'Good Omens']",N/A,"Actress, Producer, Executive",2 wins
377,Busy Day,Tom Lister Jr.,"['The Fifth Element', 'Friday']",1958,"Actor, Producer",1 win & 1 nomination
378,Busy Day,Quinton Aaron,"['The Blind Side', 'Halfway']",1984,"Actor, Producer, Writer",7 nominations
379,Busy Day,Keith Jardine,"['Godless', 'Inherent Vice']",1975,"Actor, Stunts, Writer",7 wins & 4 nominations
380,Busy Day,Veronica Diaz Carranza,"['Taco Shop', 'Mamitas']",N/A,"Actress, Producer, Writer",4 wins & 5 nominations
381,Busy Day,Diane Villegas,"['Dead for a Dollar', 'The Cleaning Lady']",N/A,"Actress, Casting Director, Producer",N/A
382,Busy Day,Eric Martinez,"['Under the Stadium Lights', ""Jason's Letter""]",N/A,"Actor, Producer, Director",1 nomination
383,Busy Day,Attila Árpa,"['Atomic Blonde', 'Red Sparrow']",1971,"Actor, Producer, Writer",N/A
384,Busy Day,Ron Weisberg,"['Killer Vacation', 'Tzeva Adom: The Color Red']",N/A,"Actor, Producer, Director",N/A
385,One Last Drag,Chris Jon Conti,"['Conversations Centered Around Black Bodies: Black Womxn', 'Conversations Centered Around Black Bodies: Black Lives Matter']",N/A,"Editor, Sound Department, Visual Effects",N/A
386,Stretchy,Rebecca Hughes,"['Stretchy', 'The Art of Relationships']",N/A,Actress,N/A
387,Stretchy,Grace Riley,"['Stretchy', 'In Another Life']",N/A,Actress,N/A
388,Stretchy,Hannah Whiting,"['Stretchy', 'What Really Matters']",N/A,Actress,N/A
389,Stretchy,Sam Burns,"['Choices', 'Perfect Weekend']",N/A,"Actor, Producer, Writer",N/A
390,Stretchy,Curtis Hadley,"['Batman: The Shattered Cowl', 'The Flash: Tired of Running']",N/A,"Actor, Writer",N/A
391,Stretchy,Sarah O'Rourke,"['Giving Up The Ghost', 'Stretchy']",N/A,Actress,N/A
392,Stretchy,Katie Harrison,"['Stretchy', ""Don't Blame Jack""]",N/A,Actress,N/A
393,Private Parks,Zachary Strobel,"['The Squirrel', 'The Fight for the Last Cookie']",1990,"Animation Department, Actor, Director",N/A
394,Private Parks,Malcolm Ray,"['Demo Reel', 'Alice (in Wonderland)']",1990,"Actor, Producer, Director",Malcolm X Ray
395,Private Parks,Curtis Hadley,"['Batman: The Shattered Cowl', 'The Flash: Tired of Running']",N/A,"Actor, Writer",N/A
396,Private Parks,Sarah O'Rourke,"['Giving Up The Ghost', 'Stretchy']",N/A,Actress,N/A
397,Pax Masculina,Sam Burns,"['Choices', 'Perfect Weekend']",N/A,"Actor, Producer, Writer",N/A
398,Pax Masculina,Curtis Hadley,"['Batman: The Shattered Cowl', 'The Flash: Tired of Running']",N/A,"Actor, Writer",N/A
399,Pax Masculina,Sarah O'Rourke,"['Giving Up The Ghost', 'Stretchy']",N/A,Actress,N/A
400,Pax Masculina,Katie Harrison,"['Stretchy', ""Don't Blame Jack""]",N/A,Actress,N/A
401,Battle Creek Hackney,Kamran Kam,"['To Father with Love', 'Bangkok Rush']",N/A,"Actor, Stunts",5′ 11″ (1.80 m)
402,Battle Creek Hackney,Paul Law Van Beaumont,"['Revenant Revolver', 'Dead Destination']",N/A,"Actor, Editorial Department, Sound Department",36 wins & 4 nominations
403,Battle Creek Hackney,Guy Barnes,"['Typo', ""Alan Carr's New Year Specstacular""]",N/A,"Actor, Composer, Music Department",N/A
404,Battle Creek Hackney,Sarah O'Rourke,"['Giving Up The Ghost', 'Stretchy']",N/A,Actress,N/A
405,Battle Creek Hackney,Katie Harrison,"['Stretchy', ""Don't Blame Jack""]",N/A,Actress,N/A
406,Imperial,St John Cowcher,"['Hounds of Love', 'An Ideal Host']",N/A,Actor,Stjohn Cowcher
407,A Fathers Love,Kellen Boyle,"['Florida Man', 'The Family Plan']",N/A,Actor,N/A
